Мясо;;;;
Говядина Вагю Япония;;;;
"Паста перцовая острая ""Кочудян"" 0,5кг, Корея";348 ₽;;;
"Паста соевая острая ""Табаджан"" 1 кг, Япония";1 427 ₽;;;
"Паста соевая тёмная ""Organic"" 1кг, Китай";355 ₽;;;
"Пельмени с креветками ""Гедза"" .Тойоми, 0,500кг, Россия";673 ₽;;;
"Пельмени с курицей ""Гедза"" .Тойоми, 0,500кг, Россия";315 ₽;;;
"Пельмени со свининой ""Гедза"" .Тойоми, 0,500кг, Россия";315 ₽;;;
Порошок 13 специй 45 г (Китай);101 ₽;;;
Порошок 5 специй 0,454 кг (Китай);555 ₽;;;
Приправа куриная JIAFENG 1 кг Китай;710 ₽;;;
"Рис для суси ""SHINAKI"" , 25 кг Россия";4 440 ₽;;;
Ростки бамбука целые консерв. 2,950 кг Китай;1 376 ₽;;;
Саке ( соус кулинарный) 18л, Япония;18 500 ₽;;;
Салат из морских водорослей Чука (Китай);1 746 ₽;;;
Сахар леденцовый 0,400 кг Китай;311 ₽;;;
Сахар пальмовый 0,454 кг;355 ₽;;;
Смесь для приготовления темпура (темпурако), 700г Shova Sangyo Япония;681 ₽;;;
Смесь для приготовления Хоккайдо Окономияки, (РТК) 500г Shova Sangyo Япония;570 ₽;;;
"Сок цитрусовый ""Юдзусу"", 200 мл Япония";1 317 ₽;;;
Сок Юдзу 0,30 кг с/м (Япония);4 026 ₽;;;
Соус CHILI GARLIC 3,1 кг Китай;2 930 ₽;;;
"Соус АОДЖИСО ""Kosho"" с листьями шисо (периллы) 1 л, Япония";858 ₽;;;
Соус для шашлыков Сукияки Варишита (РТК), 0,5 л ( Sukiyaki Warishita) Morita, Япония;561 ₽;;;
Соус маринад Кальби Beksul 0,5 л, Корея;482 ₽;;;
Соус основа для супа Мисо острый (РТК) 1,18 л, Daisho Япония;1 421 ₽;;;
Соус основа для супа Сёю-водоросли (РТК) 1,23 л, Daisho Япония;1 421 ₽;;;
Соус основа для супа Тонкоцу (РТК) 1,18 л, Daisho Япония;1 421 ₽;;;
"Соус острый "" Шрирачи"" 0,793 кг США";814 ₽;;;
Соус рыбный 0,7л. Aroy-D, Таиланд;577 ₽;;;
Соус Терияки АСА 1,8 л, Россия;1 687 ₽;;;
Соус устричный PRB 0.510 кг Китай;570 ₽;;;
"Соус цитрусовый ""Понзу"" c добавлением приправ (адзицуке понзу) (РТК) 1,8 л, Япония";1 850 ₽;;;
Соус Якинику для барбекю (РТК) 1,150 л, Daisho Япония;1 125 ₽;;;
Соус-дрессинг крем со вкусом имбиря Kewpie 1 л, Япония;2 035 ₽;;;
Соус-дрессинг крем со вкусом кунжута (Гамадари) Kewpie 1 л, Япония;2 102 ₽;;;
Соус-дрессинг со вкусом Юдзу и соевого соуса Kewpie 1 л, Япония;1 776 ₽;;;
Тесто для спринг-роллов 21,5х21,5 (40 листов) ,0,550 кг,Китай;340 ₽;;;
Уксус Мизкан спиртовой, дистиллированный (РТК) 1,8 л Mizkan, Япония;873 ₽;;;
Уксус рисовый красный, Meiweixian 0,500 мл, Китай;370 ₽;;;
Яичная и безяичная лапша и паста охл;;;;
"Лазанья листы с чернилами каракатицы""СОЛО"" вес (Россия)";622 ₽;;;
"Лазанья листы яичная классическая ""СОЛО"" вес (Россия)";592 ₽;;;
"Лапша Рамен ""СОЛО"" 500г . (Россия)";250 ₽;;;
"Лапша Удон ""СОЛО"" 500г . (Россия)";230 ₽;;;
"Паста Казаречче яичная "" СОЛО"" 500г . (Россия)";250 ₽;;;
"Паста Капеллини (классические) "" СОЛО"" 500г . (Россия)";250 ₽;;;
"Паста Пенне ригате (классические) "" СОЛО"" 500г . (Россия)";250 ₽;;;
"Паста Спагетти яичные ""СОЛО"" 500г . (Россия)";250 ₽;;;
"Паста Тальолини (классические) "" СОЛО"" 500г . (Россия)";250 ₽;;;
"Паста Фетучини (классические) ""СОЛО"" 500 г . (Россия)";250 ₽;;;
"Равиоли с белыми грибами и рикоттой ""СОЛО"" 500г . (Россия)";474 ₽;;;
"Равиоли с ветчиной и пармезаном ""СОЛО"" 500г . (Россия)";444 ₽;;;
"Равиоли с моцареллой ""СОЛО"" 500г . (Россия)";414 ₽;;;
"Равиоли с рикоттой и шпинатом ""СОЛО"" 500г . (Россия)";450 ₽;;;
* яичная/безяичная/цветная (шпинат/чернила каракатицы);;;;
Молочная продукция;;;;
"Масло сладкосливочное 82,5% ""Молочный Мир"" 20 кг (Беларусь)";1 050 ₽;;;
"Масло сливочное ""Традиционное"" 82,5% Дивеево вес кг (Россия)";1 250 ₽;;;
Сыры;;;;
Сыр Буррата 0,125 кг (Россия), шт;210 ₽;;;
Сыр Буррата 0,150 кг (Россия), шт;250 ₽;;;
Сыр Моцарелла для пиццы в рассоле 3 кг (Россия), шт;3 200 ₽;;;
Сыр Страчателла 0,250 кг (Россия), шт;400 ₽;;;
Грибы и овощи;;;;
Белый гриб целый экстра (2-4) с/м 12 кг (Россия);1 300 ₽;;;
Горох стручковый (ARDO) с/м (Китай);402 ₽;;;
Картофель фри 9 мм 2,5 кг (Турция);400 ₽;;;
Каштан натуральный обжаренный (ARDO) 1кг (Китай);900 ₽;;;
Хлебобулочные и кондитерские п/ф;;;;
Багет мультизлаковый 280г*30 коробка (Россия);3 017 ₽;;;
Багет французский 230г*30 коробка (Россия);1 689 ₽;;;
"Булочка ""Пражская"" 40г*80 коробка (Россия)";1 141 ₽;;;
Булочка картофельная 70 г* 40 коробка (Россия);1 213 ₽;;;
Булочка мультизлаковая 40г*80 коробка (Россия);1 454 ₽;;;
Булочка пети паве сельская ГКВ 43г*190 коробка (Франция);5 430 ₽;;;
Булочка французская 40г*80 коробка (Россия);822 ₽;;;
Мини круассан злаковый с семенами ГКВ 30г*100 коробка (Франция);5 185 ₽;;;
Тесто слоеное (Банкет д Ор) короб (0,625кг*16шт) с/м (Бельгия);12 237 ₽;;;
Тесто слоеное (Черемушки) короб (0,500кг*20шт) с/м (Россия);2 812 ₽;;;
Хлеб Чиабатта 265г*15 коробка (Россия);1 222 ₽;;;
Хлеб Чиабатта темная 265г*15 коробка (Россия);1 157 ₽;;;
Мороженое/ сорбеты Dulce de Leche;;;;
Мороженое Ваниль на желтках Dulce de Leche 1,5 кг (Россия);2 300 ₽;;;
Мороженое Ванильное (твердое) Dulce de Leche 1,8 кг (Россия);2 600 ₽;;;
Мороженое Карамельное с солью Dulce de Leche 1,8 кг (Россия);2 800 ₽;;;
Мороженое Клубничное Dulce de Leche 1,8 кг (Россия);2 300 ₽;;;
Мороженое Лимонное с цукатами Dulce de Leche 1,8 кг (Россия);2 600 ₽;;;
Мороженое Малина Dulce de Leche 1,8 кг(Россия);2 900 ₽;;;
Мороженое Манго Dulce de Leche 1,8 кг (Россия);2 600 ₽;;;
Мороженое Пломбир Dulce de Leche 1,5 кг (Россия);2 000 ₽;;;
Мороженое Фисташковое Dulce de Leche 1,8 кг (Россия);3 100 ₽;;;
Мороженое Шок. с чипсами темного шоколада VALRHONA Dulce de Leche 1,9 кг (Россия);2 400 ₽;;;
Мороженое Шоколадное Dulce de Leche 1,8 кг (Россия);2 100 ₽;;;
Сорбет Зеленое яблоко Dulce de Leche 1,9 кг (Россия);2 150 ₽;;;
Сорбет Клубника Dulce de Leche 1,9 кг (Россия);2 700 ₽;;;
Сорбет Кокос Dulce de Leche 1,8 кг (Россия);3 900 ₽;;;
Сорбет Лайм Dulce de Leche 1,9 кг (Россия);2 000 ₽;;;
Сорбет Лимон Dulce de Leche 1,8 кг (Россия);2 000 ₽;;;
Сорбет Малина Dulce de Leche 1,8 кг (Россия);3 500 ₽;;;
Сорбет Манго Dulce de Leche 1,8 кг (Россия);2 650 ₽;;;
Сорбет Манго-Маракуйя Dulce de Leche 1,8 кг (Россия);2 700 ₽;;;
