18 сентября 2023 г. 10:06:44;;;;
Прайс-Лист;;;;
Консервация Хорека;;;;
"Тортилья 10-дюйм (25см) Сырная ООО ""БИМБО"" 1*6(18) 1,17кг 46077 / Хлеб.изделия / 1,17 / 6 / ";шт;3,00;330,50;
Тортилья 10-дюйм пшеничная 800 гр (12 блинов) зам. 25см (10шт) Mission / Хлеб.изделия / 0,8 / 10 / ;шт;221,00;131,50;
Хлеб Баварский 260гр / Хлеб.изделия / 0,26 / 20 / ;шт;720,00;48,00;
Чиабатта Пшеничная 110гр (55шт) / Хлеб.изделия / 0,11 / 55 / Русь Бейкери;шт;605,00;24,00;
Наша птичка зам;;;;
"БЕДРО ЦБ Халяль ""БЛАГОЯР"" зам. лоток ~ 8кг / Наша птичка зам /  / 8 / ТПК";кг;76,01;236,76;
"ГРУДКА КУР ""БЛАГОЯР"" зам. лоток ~8кг / Наша птичка зам /  / 8 / ТПК";кг;119,83;280,00;
"ЖЕЛУДКИ ЦБ ""БЛАГОЯР""  зам. лоток 0,9кг / Наша птичка зам / 0,9 / 10 / ТПК";шт;388,00;116,50;
"КРЫЛО ЦБ ""БЛАГОЯР""зам. вес.~ 8кг / Наша птичка зам /  / 8 / ТПК";кг;156,01;271,42;
"ПЕЧЕНЬ ЦБ ""БЛАГОЯР"" зам. лоток 0,9кг (М315) / Наша птичка зам / 0,9 / 10 / ТПК";шт;75,00;140,28;
"СЕРДЦЕ ЦБ ""БЛАГОЯР"" зам. лоток 0,9 кг / Наша птичка зам / 0,9 / 10 / Тверской бройлер";шт;98,00;255,46;
Блинчики;;;;
"Блины ""Сытый папа"" с рубл. ветчиной и сыром 5кг / Блинчики / 5 / 1 / Лина ООО";шт;17,00;1 002,66;
"Оладьи ""С Пылу с Жару""  4кг / Блинчики / 4 / 1 / Лина ООО";шт;13,00;;
Вареники;;;;
Вареники с картофелем и грибной солянкой 15гр. 0,7кг*8 / Вареники / 0,7 / 8 / Щелковский МПК;шт;212,00;-;
Вареники с картофелем и зеленью 15гр. 0,7кг*8 / Вареники / 0,7 / 8 / Щелковский МПК;шт;184,00;-;
Зареченские продукты ;;;;
Ветчина Нежная КОЛБАСНЫЙ СТАНДАРТ ~1,3 / Зареченские продукты /  / 10,5 / Зареченские продукты;кг;484,04;292,00;
Молочные продукты охл;;;;
Взбитые сливки Bianca Lieve 0,25 кг / Молочные продукты / 0,25 / 12 / Италия;шт;243,00;237,50;
"Крем растительный ""Шантипак"" 26% 1 л / Молочная продукция / 1 / 12 / Россия";шт;106,00;260,00;
Мясные прод. Хорека зам;;;;
Говядина мрамор Стейк Нью Йорк тонкий край TOP CHOICE ~0,2кг / Мясные прод. Хорека зам /  / 10 / Гурманин ООО;кг;2,59;1 955,50;
Грудинка свиная с/к 500гр / Мясные прод. Хорека зам / 0,5 / 20 / Аргус ООО;шт;5,00;226,50;
Грудка курин. в/к зам  в/у ~0,4-0,8кг / Мясные прод. Хорека зам /  / 1 / Павловская курочка;кг;538,86;374,00;
