;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
Десерты - Пирожные;;;;
"Горбуша натуральная №6 245г ""Доброфлот""";шт;156;;
Килька Балтийская в томатном соусе 240г / Доброфлот;шт;83,1;;
Килька Балтийская обжаренная в томатном соусе 240г / Азбука моря ;шт;77,56;;
Килька Балтийская обжаренная в томатном соусе 240г / Доброфлот ;шт;83,1;;
Килька в томатном соусе 240г / Доброфлот;шт;66,48;;
Килька Черноморская в томатном соусе 240г / Примрыбснаб;шт;52,08;;
Килька Черноморская обжаренная в томатном соусе 240г / Азбука моря ;шт;60,95;;
Паштет из печени тресковых рыб 240г / Примрыбснаб;шт;69,81;;
Паштет из печени тресковых рыб 250г / Примрыбснаб;шт;69,81;;
"Печень минтая ""По-приморски"" 240г / Примрыбснаб";шт;74,24;;
"Печень трески ""По-мурмански""  240г / Примрыбснаб";шт;88,65;;
Рагу из лососевых рыб натуральное 240г / Доброфлот;шт;104;;
"Сайра натуральная №6 250г ""Примрыбснаб"" ";шт;167;;
"Сайра натуральная №6 250г ""Примрыбснаб"" / Южморрыбфлот";шт;167;;
"Салат из морской капусты ""Дальневосточный"" 220г / Южморрыбфлот";шт;64,27;;
Сардина (иваси) натуральная с добавлением масла 250г / Лагуна ДВ;шт;57,62;;
Сардина тихоокеанская (иваси) в томатном соусе 250г / ПРИМРЫБСНАБ;шт;77,56;;
Сельдь натуральная №6 250г / Примрыбснаб;шт;66,48;;
Скумбрия атлантическая с добавлением масла №6 240г / Южморрыбфлот;шт;133;;
Тунец рубленый натуральный 185г / Азбука моря;шт;94,18;;
Уха Камчатская 250г / Доброфлот;шт;108;;
Шпроты в масле из Балтийской кильки б/г копченые 240г / ДОБРОФЛОТ;шт;122;;
Шпроты в масле из балтийской кильки тушки копчёные 160г / Доброфлот ;шт;100;;
Шпроты в масле из Балтийской кильки тушки копченые HANSA 175г / Азбука Моря;шт;128;;
Шпроты в масле из Салаки тушки копчёные 240г / Доброфлот;шт;145;;
Консервация - Хорека;;;;
